ID	name	type	state	intNum	group	affected_organism
DB03387	N-Hydroxy-N-Isopropyloxamic Acid	small molecule	solid	0	experimental	unknown
DB03388	3-[(2,4-Dichlorobenzoyl)(Isopropyl)Amino]-5-Phenylthiophene-2-Carboxylic Acid	small molecule	solid	0	experimental	unknown
DB03389	alpha-D-Xylopyranose	small molecule	solid	0	experimental	unknown
DB03390	(2R,3R)-2,3-Dihydroxy-4-oxo-4-(propylamino)butanoic acid	small molecule	solid	0	experimental	unknown
DB03391	Chromophore (Met-Tyr-Gly)	small molecule	solid	0	experimental	unknown
DB03392	(3,4,5-Trihydroxy-6-Hydroxymethyl-Tetrahydro-Pyran-2-Yl)-Phosphoramidic Acid Dimethyl Ester	small molecule	solid	0	experimental	unknown
DB03393	Sanglifehrin A	small molecule	solid	0	experimental	unknown
DB03394	Heptaethylene glycol	small molecule	solid	36	experimental	unknown
DB03395	Enalkiren	small molecule	solid	15	experimental	unknown
DB03396	(2R,3R,4S,5R,6E)-3,4,5-Trihydroxy-N-[(3S,6R)-6-hydroxy-2-oxo-3-azepanyl]-2-methoxy-8,8-dimethyl-6-nonenamide	small molecule	solid	0	experimental	unknown
DB03397	Uridine-Diphosphate-N-Acetylglucosamine	small molecule	solid	0	experimental	unknown
DB03399	Ethyl Isocyanide	small molecule	solid	0	experimental	unknown
DB03400	3-(P-Tolyl)Propionic Acid	small molecule	solid	0	experimental	unknown
DB03401	1D-myo-inositol 1,4,5-trisphosphate	small molecule	solid	0	experimental	unknown
DB03402	1,2-Di-1-(3,7,11,15-Tetramethyl-Hexadecane)-Sn-Glycero-3-Phosphate	small molecule	solid	0	experimental	unknown
DB03403	Cytidine-5'-Monophosphate	small molecule	solid	0	experimental	unknown
DB03404	Hemin	biotech	solid	87	approved	unknown
DB03405	N2-[(Benzyloxy)carbonyl]-N-[(3R)-1-{N-[(benzyloxy)carbonyl]-L-leucyl}-4-oxo-3-pyrrolidinyl]-L-leucinamide	small molecule	solid	0	experimental	unknown
DB03406	O1-Methyl-4-Deoxy-4-Thio-Alpha-D-Glucose	small molecule	solid	0	experimental	unknown
DB03407	4-Nitrocatechol	small molecule	solid	0	experimental	unknown
DB03408	gamma-Glutamylcysteine	small molecule	solid	0	experimental	unknown
DB03409	L-Octahydroindole-2-carboxylic acid	small molecule	solid	0	experimental	unknown
DB03410	4-hydroxycoumarin	small molecule	solid	1516	experimental	unknown
DB03411	2-Hydroxymethyl-Pyrrolidine-3,4-Diol	small molecule	solid	0	experimental	unknown
DB03412	6-hydroxynorleucine	small molecule	solid	0	experimental	unknown
DB03413	Deoxyuridine-5'-Diphosphate	small molecule	solid	0	experimental	unknown
DB03414	5-Thio-a/B-D-Mannopyranosylamine	small molecule	solid	0	experimental	unknown
DB03415	3-thiaoctanoyl-CoA	small molecule	solid	0	experimental	unknown
DB03416	Thiamine(1+) monophosphate	small molecule	solid	0	experimental	unknown
DB03417	(2S,3R)-2-[[4-(Tert-butylcarbamoyl)piperazine-1-carbonyl]amino]-6-(diaminomethylideneamino)-3-formylhexanoic acid	small molecule	solid	0	experimental	unknown
DB03418	Diacetyldeuteroheme	small molecule	solid	0	experimental	unknown
DB03419	Uracil	small molecule	solid	32	experimental	unknown
DB03420	2,4-deoxy-4-guanidino-5-N-acetyl-neuraminic acid	small molecule	solid	0	experimental	unknown
DB03421	2-Phenethyl-2,3-Dihydro-Phthalazine-1,4-Dione	small molecule	solid	0	experimental	unknown
DB03422	1,3-Thiazole-4-Carboxylic Acid	small molecule	solid	0	experimental	unknown
DB03423	S-Adenosyl-L-Homoselenocysteine	small molecule	solid	1	experimental	unknown
DB03424	Ubenimex	small molecule	solid	19	investigational	Humans and other mammals
DB03425	2s,4r-4-Methylglutamate	small molecule	solid	0	experimental	unknown
DB03426	Digalactosyl Diacyl Glycerol (Dgdg)	small molecule	solid	0	experimental	unknown
DB03427	delta-(L-alpha-Aminoadipoyl)-L-cysteinyl-D-vinylglycine	small molecule	solid	0	experimental	unknown
DB03428	SU9516	small molecule	solid	0	experimental	unknown
DB03429	Tetrastearoyl cardiolipin	small molecule	solid	0	experimental	unknown
DB03430	(S)-4-hydroxymandelonitrile	small molecule	solid	0	experimental	unknown
DB03432	Beta-Amino Isobutyrate	small molecule	solid	0	experimental	unknown
DB03433	{3-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Amino]-2-Methyl-Propyl}-Phosphonic Acid	small molecule	solid	0	experimental	unknown
DB03434	3-(N-morpholino)propanesulfonic acid	small molecule	solid	0	experimental	unknown
DB03435	Uridine-5'-Diphosphate	small molecule	solid	0	experimental	unknown
DB03436	Gallichrome	small molecule	solid	0	experimental	unknown
DB03437	(2R,4S)-2-[(1R)-1-{[(2Z)-2-(2-Amino-1,3-thiazol-4-yl)-2-(methoxyimino)acetyl]amino}-2-oxoethyl]-5,5-dimethyl-1,3-thiazolidine-4-carboxylic acid	small molecule	solid	0	experimental	unknown
DB03438	Lysophosphatidylglycerol	small molecule	solid	0	experimental	unknown
DB03439	4,6-dideoxy-4-amino-alpha-D-glucose	small molecule	solid	0	experimental	unknown
DB03440	N-hexadecanoylglycine	small molecule	solid	0	experimental	unknown
DB03441	2-Benzyl-3-Iodopropanoic Acid	small molecule	solid	0	experimental	unknown
DB03442	Acid yellow 54 free acid	small molecule	solid	0	experimental	unknown
DB03443	bis(5-amidino-benzimidazolyl)methanone zinc	small molecule	solid	0	experimental	unknown
DB03444	6-bromoindirubin-3'-oxime	small molecule	solid	0	experimental	unknown
DB03445	(3S)-3-(dioxidosulfanyl)-N-[(1E)-3-oxoprop-1-en-1-yl]-4-(1H-1,2,3-triazol-1-yl)-D-valine	small molecule	solid	0	experimental	unknown
DB03446	N-Benzyl-3-(alpha-D-galactopyranosyloxy)benzamide	small molecule	solid	0	experimental	unknown
DB03447	Uridylyl-2'-5'-phospho-adenosine	small molecule	solid	0	experimental	unknown
DB03448	2'-Deoxyuridine 3'-Monophosphate	small molecule	solid	0	experimental	unknown
DB03449	N-(4-{2-[(3-chlorobenzyl)amino]ethyl}phenyl)thiophene-2-carboximidamide	small molecule	solid	0	experimental	unknown
DB03450	Cephalothin Group	small molecule	solid	701	experimental	unknown
DB03451	Lexacalcitol	small molecule	solid	0	experimental	unknown
DB03452	3-Trimethylsilylsuccinic Acid	small molecule	solid	0	experimental	unknown
DB03453	Methyl (2S)-2-[[2-[(3R)-1-carbamimidoylpiperidin-3-yl]acetyl]amino]-3-[4-(2-phenylethynyl)phenyl]propanoate	small molecule	solid	0	experimental	unknown
DB03454	3-methyl-benzene-1,2-diol	small molecule	solid	0	experimental	unknown
DB03455	(1H-indol-3-yl)-(2-mercapto-ethoxyimino)-acetic acid	small molecule	solid	0	experimental	unknown
DB03456	N2-[(benzyloxy)carbonyl]-n1-[(3S)-1-cyanopyrrolidin-3-yl]-l-leucinamide	small molecule	solid	0	experimental	unknown
DB03458	N(4)-Adenosyl-N(4)-methyl-2,4-diaminobutanoic acid	small molecule	solid	0	experimental	unknown
DB03459	Sparfosic acid	small molecule	solid	4	experimental	unknown
DB03460	Violaxanthin	small molecule	solid	0	experimental	unknown
DB03461	Nicotinamide adenine dinucleotide phosphate	small molecule	solid	0	experimental	unknown
DB03462	Thymine	small molecule	solid	0	experimental	unknown
DB03464	Formycin-5'-Monophosphate	small molecule	solid	0	experimental	unknown
DB03466	BMS184394	small molecule	solid	0	experimental	unknown
DB03467	Naringenin	small molecule	solid	94	experimental	unknown
DB03468	1,2,3,4-Tetrahydro-Isoquinoline-7-Sulfonic Acid Amide	small molecule	solid	0	experimental	unknown
DB03469	Heme D	small molecule	solid	0	experimental	unknown
DB03470	Trypanothione	small molecule	solid	0	experimental	unknown
DB03471	6-phenyl-4(R)-(7-phenyl-heptanoylamino)-hexanoic acid	small molecule	solid	0	experimental	unknown
DB03472	Cyclohexyl-Hexyl-Beta-D-Maltoside	small molecule	solid	0	experimental	unknown
DB03473	N5-Methylglutamine	small molecule	solid	0	experimental	unknown
DB03474	Reactive Red 1 Dye	small molecule	solid	0	experimental	unknown
DB03475	1-[4-Carboxy-2-(3-Pentylamino)Phenyl]-5,5'-Di(Hydroxymethyl)Pyrrolidin-2-One	small molecule	solid	0	experimental	unknown
DB03476	Trans-6-(2-Phenylcyclopropyl)-Naphthalene-2-Carboxamidine	small molecule	solid	0	experimental	unknown
DB03477	1-Phenylsulfonamide-3-Trifluoromethyl-5-Parabromophenylpyrazole	small molecule	solid	0	experimental	unknown
DB03478	2'-O-Acetyl Adenosine-5-Diphosphoribose	small molecule	solid	0	experimental	unknown
DB03479	8,9,10-trihydroxy-7-hydroxymethyl-3-methyl-6-oxa-1,3-diaza-spiro[4.5]decane-2,4-dione	small molecule	solid	0	experimental	unknown
DB03480	Brequinar Analog	small molecule	solid	0	experimental	unknown
DB03481	5,10-Dimethylene Tetrahydromethanopterin	small molecule	solid	0	experimental	unknown
DB03482	8-demethyl-8-dimethylamino-flavin-adenine-dinucleotide	small molecule	solid	0	experimental	unknown
DB03483	(4S)-5-[[(2S)-1-[[(2S)-1-Amino-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-4-benzamido-5-oxopentanoic acid	small molecule	solid	0	experimental	unknown
DB03484	sn-glycero-3-phosphoethanolamine	small molecule	solid	0	experimental	unknown
DB03485	alpha-D-Fucopyranose	small molecule	solid	0	experimental	unknown
DB03486	Phosphomethylphosphonic acid guanosyl ester	small molecule	solid	0	experimental	unknown
DB03487	(S)-Aspartimide	small molecule	solid	0	experimental	unknown
DB03488	Uridine-5'-diphosphate-2-deoxy-2-fluoro-alpha-D-galactose	small molecule	solid	0	experimental	unknown
DB03489	2-Keto-3-Deoxygluconate	small molecule	solid	0	experimental	unknown
DB03490	3-Pyridin-4-Yl-2,4-Dihydro-Indeno[1,2-.C.]Pyrazole	small molecule	solid	0	experimental	unknown
DB03491	2'-Deoxyguanosine-5'-Diphosphate	small molecule	solid	0	experimental	unknown
DB03492	lambda-bis(2,2'-bipyridine)imidazole osmium (II)	small molecule	solid	0	experimental	unknown
DB03493	7-Methylguanosine	small molecule	solid	0	experimental	unknown
DB03495	4,6-Dideoxy-4-{[4,5,6-Trihydroxy-3-(Hydroxymethyl)Cyclohex-2-En-1-Yl]Amino}-Alpha-D-Lyxo-Hexopyranosyl-(1->4)-Alpha-D-Threo-Hexopyranosyl-(1->6)-Alpha-L-Threo-Hexopyranose	small molecule	solid	0	experimental	unknown
DB03496	Alvocidib	small molecule	solid	126	experimental	unknown
DB03497	L-serine O-sulfate	small molecule	solid	0	experimental	unknown
DB03498	Mercaptomethyl Phosphonate	small molecule	solid	0	experimental	unknown
DB03499	D-Malic acid	small molecule	solid	0	experimental	unknown
DB03500	Tricosanoic acid	small molecule	solid	0	experimental	unknown
DB03501	Galactose-uridine-5'-diphosphate	small molecule	solid	0	experimental	Humans and other mammals
DB03502	(4s)-4-{[(2s)-2-Amino-3-Oxopropyl]Sulfanyl}-L-Homoserinate	small molecule	solid	0	experimental	unknown
DB03503	4-Acetyl-4-guanidino-6-methyl(propyl)carboxamide-4,5-dihydro-2H-pyran-2-carboxylic acid	small molecule	solid	0	experimental	unknown
DB03504	9-Butyl-8-(2-Chloro-3,4,5-Trimethoxy-Benzyl)-9h-Purin-6-Ylamine	small molecule	solid	0	experimental	unknown
DB03505	2,6-diaminoquinazolin-4-ol	small molecule	solid	0	experimental	unknown
DB03506	9-Deazaadenine	small molecule	solid	0	experimental	unknown
DB03507	6-[3-(4-Morpholinyl)Propyl]-2-(3-Nitrophenyl)-5-Thioxo-5,6,-Dihydro-7h-Thienol[2',3':4,5]Pyrrolo[1,2-C]Imidazol-7-One	small molecule	solid	0	experimental	unknown
DB03508	Diethylene glycol ethyl methyl ether	small molecule	solid	0	experimental	unknown
DB03509	2-(4-Chlorophenyl)-5-Quinoxalinecarboxamide	small molecule	solid	4	experimental	unknown
DB03510	6-O-Phosphoryl Inosine Monophosphate	small molecule	solid	0	experimental	unknown
DB03511	alpha-D-galacturonic acid	small molecule	solid	0	experimental	unknown
DB03512	Uridine-2',3'-vanadate	small molecule	solid	0	experimental	unknown
DB03513	(S)-2-Amino-3-(4h-Selenolo[3,2-B]-Pyrrol-6-Yl)-Propionic Acid	small molecule	solid	1	experimental	unknown
DB03514	4-Vinylguaiacol	small molecule	solid	0	experimental	unknown
DB03515	Equilenin	small molecule	solid	5	experimental	unknown
DB03516	Eniluracil	small molecule	solid	0	investigational	Humans and other mammals
DB03517	[Methylthio]Acetate	small molecule	solid	0	experimental	unknown
DB03518	Mevalonic acid	small molecule	solid	0	experimental	unknown
DB03520	6-Chloro-2-fluoropurine	small molecule	solid	0	experimental	unknown
DB03522	Aspartic Acid-4-Carboxymethyl Ester	small molecule	solid	0	experimental	unknown
DB03523	Brequinar	small molecule	solid	316	experimental	unknown
DB03524	N-[3-[4-(3-aminopropyl)piperazin-1-yl]propyl]-3-[(2-thiophen-2-ylacetyl)amino]-5-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybenzamide	small molecule	solid	0	experimental	unknown
DB03525	RU79073	small molecule	solid	0	experimental	unknown
DB03526	AL5927	small molecule	solid	0	experimental	unknown
DB03528	9-Beta-D-Xylofuranosyl-Adenine	small molecule	solid	0	experimental	unknown
DB03530	Acylated ceftazidime	small molecule	solid	0	experimental	unknown
DB03531	Flavin-adenine dinucleotide-N5-isobutyl ketone	small molecule	solid	0	experimental	unknown
DB03532	Phosphomethylphosphonic acid guanylate ester	small molecule	solid	0	experimental	unknown
DB03533	Acetyleneurea	small molecule	solid	0	experimental	unknown
DB03534	3-[(Acetyl-Methyl-Amino)-Methyl]-4-Amino-N-Methyl-N-(1-Methyl-1h-Indol-2-Ylmethyl)-Benzamide	small molecule	solid	0	experimental	unknown
DB03535	Z-Pro-Prolinal	small molecule	solid	0	experimental	unknown
DB03536	Benzyl N-[(2S)-5-(diaminomethylamino)-1-[[(2S)-4-fluoro-3-oxobutan-2-yl]amino]-1-oxopentan-2-yl]carbamate	small molecule	solid	0	experimental	unknown
DB03537	[4-(4-Hydroxy-Benzyl)-2-(2-Hydroxy-1-Methyl-Ethyl)-5-Oxo-Imidazolidin-1-Yl]-Acetic Acid	small molecule	solid	0	experimental	unknown
DB03539	2-(Acetylamino)-2-Deoxy-6-O-Methyl-Alpha-D-Allopyranose	small molecule	solid	0	experimental	unknown
DB03540	Norcamphor	small molecule	solid	0	experimental	unknown
DB03541	10-Propargyl-5,8-Dideazafolic Acid	small molecule	solid	0	experimental	unknown
DB03542	L-Myo-Inositol-1-Phosphate	small molecule	solid	0	experimental	unknown
DB03543	1-(O-Carboxy-Phenylamino)-1-Deoxy-D-Ribulose-5-Phosphate	small molecule	solid	0	experimental	unknown
DB03544	S-Phosphocysteine	small molecule	solid	0	experimental	unknown
DB03546	N-({4-[(1R)-4-[(2R,4S,5S)-2,4-diamino-6-oxohexahydropyrimidin-5-yl]-1-(2,2,2-trifluoro-1,1-dihydroxyethyl)butyl]phenyl}carbonyl)-L-glutamic acid	small molecule	solid	0	experimental	unknown
DB03548	3-deoxy-alpha-D-manno-oct-2-ulopyranosonic acid	small molecule	solid	0	experimental	unknown
DB03549	Biotinyl P-Nitroaniline	small molecule	solid	0	experimental	unknown
DB03550	Isopenicillin N	small molecule	solid	0	experimental	unknown
DB03551	(3R,4R)-3-Hydroxy-4-(hydroxymethyl)-1-[(4-oxo-4,4a,5,7a-tetrahydro-3H-pyrrolo[3,2-d]pyrimidin-7-yl)methyl]pyrrolidinium	small molecule	solid	0	experimental	unknown
DB03552	3-Tyrosine	small molecule	solid	0	experimental	unknown
DB03553	Glutaric Acid	small molecule	solid	174	experimental	unknown
DB03554	5-Iodouracil	small molecule	solid	0	experimental	unknown
DB03555	CRA_11092	small molecule	solid	0	experimental	unknown
DB03556	2-(2-{2-[2-(2-{2-[2-(2-Ethoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethanol, Polyethyleneglycol Peg400	small molecule	solid	0	experimental	unknown
DB03557	4-[[(2S)-1-[[6-[(1-Amino-1-oxo-3-sulfanylpropan-2-yl)amino]-6-oxohexyl]amino]-3-[4-[difluoro(phosphono)methyl]phenyl]-1-oxopropan-2-yl]amino]-3-[[2-[4-[difluoro(phosphono)methyl]phenyl]acetyl]amino]-4-oxobutanoic acid	small molecule	solid	0	experimental	unknown
DB03558	SP-876	small molecule	solid	0	experimental	unknown
DB03559	Cyclohexylformamide	small molecule	solid	0	experimental	unknown
DB03560	P-Hydroxybenzaldehyde	small molecule	solid	2	experimental	unknown
DB03562	Tetrahydrodeoxyuridine	small molecule	solid	0	experimental	unknown
DB03564	(4r)-2-Methylpentane-2,4-Diol	small molecule	solid	0	experimental	unknown
DB03565	1-O-Octyl-2-Heptylphosphonyl-Sn-Glycero-3-Phosphoethanolamine	small molecule	solid	0	experimental	unknown
DB03566	Spermidine	small molecule	solid	48	experimental	unknown
DB03567	alpha-N-Acetyl-D-galactosamine	small molecule	solid	0	experimental	unknown
DB03568	Butyric Acid	small molecule	solid	0	experimental	unknown
DB03569	4,5-Dehydro-L-Iduronic Acid	small molecule	solid	0	experimental	unknown
DB03570	Tris-Hydroxymethyl-Methyl-Ammonium	small molecule	solid	0	experimental	unknown
DB03571	3-(5-amino-7-hydroxy-[1,2,3]triazolo[4,5-d]pyrimidin-2-yl)-N-(3,5-dichlorobenzyl)-benzamide	small molecule	solid	0	experimental	unknown
DB03572	FR230513	small molecule	solid	0	experimental	unknown
DB03573	WRR-99	small molecule	solid	0	experimental	unknown
DB03574	Ferricrocin-iron	small molecule	solid	0	experimental	unknown
DB03575	Phencyclidine	small molecule	solid	764	illicit	Humans and other mammals
DB03576	N-Pyridoxyl-Threonine-5-Monophosphate	small molecule	solid	0	experimental	unknown
DB03577	Alpha-Benzyl-Aminobenzyl-Phosphonic Acid	small molecule	solid	0	experimental	unknown
DB03578	Pyruvamide	small molecule	solid	0	experimental	unknown
DB03581	Glucose-6-Phosphate	small molecule	solid	0	experimental	unknown
DB03582	N~2~-Succinylornithine	small molecule	solid	0	experimental	unknown
DB03583	(2E,3S)-3-hydroxy-5'-[(4-hydroxypiperidin-1-yl)sulfonyl]-3-methyl-1,3-dihydro-2,3'-biindol-2'(1'H)-one	small molecule	solid	0	experimental	unknown
DB03584	4-Thio-beta-D-glucopyranose	small molecule	solid	0	experimental	unknown
DB03585	Oxyphenbutazone	small molecule	solid	1394	approved	unknown
DB03586	(3R,4R,5S,6R)-6-Fluoro-3,4,5-trihydroxytetrahydro-2H-pyran-2-olate	small molecule	solid	0	experimental	unknown
DB03587	Pyruvaldehyde	small molecule	solid	2	experimental	unknown
DB03588	Diphenylacetic acid	small molecule	solid	0	experimental	unknown
DB03589	Mesoxalic acid	small molecule	solid	0	experimental	unknown
DB03590	2,6-Diaminopimelic Acid	small molecule	solid	0	experimental	unknown
DB03591	RU82209	small molecule	solid	0	experimental	unknown
DB03592	Pterin-6-Yl-Methyl-Monophosphate	small molecule	solid	0	experimental	unknown
DB03593	7-methyl-5'-guanylic acid	small molecule	solid	0	experimental	unknown
DB03594	1,2,4-Triazole	small molecule	solid	0	experimental	unknown
DB03595	CRA_9785	small molecule	solid	0	experimental	unknown
DB03596	N-[2-(1h-Indol-5-Yl)-Butyl]-4-Sulfamoyl-Benzamide	small molecule	solid	0	experimental	unknown
DB03597	gamma-Glutamyl[S-(2-iodobenzyl)cysteinyl]glycine	small molecule	solid	0	experimental	unknown
DB03598	Al-6629, [2h-Thieno[3,2-E]-1,2-Thiazine-6-Sulfonamide,2-(3-Methoxyphenyl)-3-(4-Morpholinyl)-, 1,1-Dioxide]	small molecule	solid	0	experimental	unknown
DB03600	Capric acid	small molecule	solid	14	experimental	unknown
DB03601	5-deoxyflavanone	small molecule	solid	0	experimental	unknown
DB03602	S-benzylglutathione	small molecule	solid	0	experimental	unknown
DB03603	Glucaric acid	small molecule	solid	0	experimental	unknown
DB03604	Tiratricol	small molecule	solid	470	investigational	unknown
DB03605	(2s)-2-[(2,4-Dichloro-Benzoyl)-(3-Trifluoromethyl-Benzyl)-Amino]-3-Phenyl-Propionic Acid	small molecule	solid	0	experimental	unknown
DB03606	(S)-Rolipram	small molecule	solid	0	experimental	unknown
DB03607	[(1R)-1-acetamido-2-(4-chlorophenyl)ethyl]-[(2S)-2-amino-3-hydroxy-3-oxo-propoxy]-dihydroxy-boron	small molecule	solid	0	experimental	unknown
DB03608	Diminazene	small molecule	solid	0	experimental	unknown
DB03609	3'-deoxyguanosine	small molecule	solid	0	experimental	unknown
DB03610	4-(trifluoromethyl)phenol	small molecule	solid	0	experimental	unknown
DB03611	L-2-amino-4-methoxy-cis-but-3-enoic acid	small molecule	solid	0	experimental	unknown
DB03612	3-Hydroxybutyryl-Coenzyme A	small molecule	solid	0	experimental	unknown
DB03613	4-hydroxyphenacyl coenzyme A	small molecule	solid	0	experimental	unknown
DB03614	Mecobalamin	small molecule	solid	0	approved	unknown
